Predicted Close value,Actual Close Value
-52.53526796,2.465
6.320986573,8.72
-51.52394426,3.57
85.58013531,44.2
47.99686849,6.19
56.22992898,22.97
4.602917719,7.33
-52.39921773,2.53
36.76472586,91.96
30.05474034,10.65
54.38612974,12.52
9.914098814,60.26
89.88631075,46.9
46.59855954,21.83
41.54771703,1.45
29.27821987,51.13
-45.73806326,9.2
127.3479365,95.17
115.2755926,83.13
-18.75528863,35.41
57.31969573,14.93
-2.469797684,52.83
-34.55585733,20.92
40.71461295,1.05
-53.230271,1.77
-20.54361479,34.29
237.3705427,198.6
51.16143243,98.4
299.7839736,292.5
15.96179555,70.81
-15.89494317,9.15
83.95510616,43.11
47.09803668,5.39
35.75619193,4.91
187.1145545,145.49
-47.79954918,7.16
42.47615253,0.65
78.62430838,59.05
-51.92631785,3.09
58.58916851,19.86
38.91431271,9.75
39.9503975,0.761
46.59883875,4.81
19.88741691,11.22
42.46466112,0.57
-22.17644864,3.21
-40.6262225,14.02
30.73517257,84.52
76.01502509,48.35
38.24012416,0.37
123.0282005,93.9
80.52733519,37.87
-51.07736604,3.82
21.50853086,2.1
66.43512808,24.88
43.88497305,2.09
2.139853957,59.1
185.7369005,144.21
-43.67273012,11.33
37.85422713,2.9
160.3374987,118.79
49.51633754,7.53
-24.62282015,30.81
-53.23541002,1.78
42.79933667,0.9679
12.29888092,67.77
-43.89661426,11.21
95.33334248,72.87
48.8566932,6.78
49.17907688,7.05
-42.87502781,12.01
116.1502139,141.5
83.44669161,41.69
9.301200968,65.29
54.03864957,12
3.675820627,58.95
48.75153213,6.55
173.4611052,127.66
-53.61312949,1.4
55.63216049,32.65
58.49607256,15.85
39.99120312,1.97
162.785977,120.71
-28.03577111,26.59
-9.785465408,45.61
99.37589194,91.15
34.15636918,0.38
19.73634867,73.21
56.57550507,14.86
62.0358834,34.3
53.74151715,14.72
-44.62487038,10.41
35.17651569,8.38
44.75727972,2.91
75.64370965,33.25
-3.765939107,51.43
45.08763607,3.23
37.66234216,1.01
-31.28229956,23.99
42.34128643,2.9
22.33774152,76.86
238.6750368,210.16
-54.20473272,0.8
43.92226159,2.05
44.20090234,2.42
-48.47782384,5.85
35.29644747,1.74
112.3916223,70.01
43.88624116,2.07
44.56689653,14.77
91.00555579,48.62
75.58022414,33.91
36.62060467,61.38
-10.03442279,15.45
-42.79529992,12.15
52.81868041,30.11
-44.24755411,10.86
43.55729464,1.717
33.56520983,1.21
-15.33401716,39.58
10.21839367,1.91
45.13892486,3.39
58.09811374,15.44
52.75151472,11.17
-39.29649528,15.43
40.97109655,0.92
43.54474184,1.73
88.80197043,47.3
23.45457001,80.27
47.45334459,5.55
-46.69318975,8.01
112.9797965,70.96
52.15688998,10.24
0.556784855,3.5
-28.18270248,27.3
114.6294754,90.45
76.56968042,35
38.3750028,4.77
135.0796181,90.98
35.37180522,0.41
-16.00678172,39
-53.34264934,1.64
42.7945281,0.846
318.069426,298.32
57.33690122,15.28
-9.703780896,15.47
-51.23839118,3.58
28.37530759,0.11
-1.934503663,52.07
43.2443797,95.32
62.37480704,20.53
127.0777466,84.87
40.80740221,1.49
39.92375044,62.97
38.82892977,0.709
-8.546923438,16.66
-51.90605056,3.1
58.63490462,17.18
27.87556159,0.424
-28.85892621,26.28
-7.644114709,47.98
-23.21587331,31.54
-21.20579806,33.42
46.35991325,4.47
37.13857869,28.91
-20.98650947,33.51
290.1654076,253.32
130.3400387,116.38
-10.1218285,43.51
31.7886027,0.38
40.86506835,2.29
-24.9003771,0.41
36.81316264,11.7
247.9391345,238.33
-54.18985993,0.8
29.4702583,0.5
0.756901083,7.94
72.08826519,30.99
-7.804431735,48.04
45.06299753,3.23
20.18222206,11.92
-50.18236972,4.42
22.63220631,76.66
41.66506104,0.948
89.63678077,54.31
49.29231638,7.62
43.84474133,1.9
19.88250342,22.16
-53.11309998,1.7244
44.46972299,2.52
99.99111539,54.53
-15.57457174,9.6
41.68986697,3.37
32.37270929,1.17
-37.94486604,17.17
35.90302814,0.42
-0.800574551,2.18
-52.15144658,2.9
26.52932249,1.5
42.78431448,0.97
-53.64282492,1.35
45.08802483,13.82
43.15945665,1.3
61.28279619,18.47
-54.46240235,0.53
46.65008458,4.63
-41.58689497,13.21
28.41168995,0.007
21.34152646,74.77
48.48128525,9.98
0.786429118,55.66
56.34120206,14.44
-43.72177575,11
44.31513614,2.35
49.10750581,7.35
-42.51274531,12.73
-46.44305897,8.61
-10.20116626,14.71
39.29277542,12.61
276.5443341,334.65
223.5947154,181.51
41.13656739,0.49
43.25970953,1.42
53.31317664,11.23
-43.39104034,11.5
59.76927316,17.97
1382.26216,1348.33
-54.58319577,0.36
-40.10547036,14.99
-7.463276588,48.3
19.8676511,11.42
42.75309458,0.95
28.6092025,1.64
-54.07494495,0.929
-26.66032465,28
-45.60808713,8.13
189.0397165,165.05
-13.15239119,42.6
-44.58790564,10.09
-46.59524602,8.03
44.51680424,2.71
31.26521801,0.612
35.2437411,4.53
-41.51671765,13.69
-53.06736678,1.96
-36.1684355,18.27
44.27742883,2.38
57.86517159,16.85
-31.72067212,21.92
86.99426179,140.25
-43.61385568,11.22
46.95732472,5.01
28.65574588,20.03
-43.02397101,12.26
70.70016608,128.2
304.9900899,288.53
-46.75339127,8.26
41.44372338,1.91
-23.71523554,30.31
64.48867425,23.04
43.58347477,2.89
54.9361118,13.29
-43.23684113,11.95
-49.98237292,5.19
49.242377,9.66
34.01539812,0.83
58.7579889,15.89
62.43668017,47.31
-39.80784286,15.5
71.70669468,30.21
17.11595299,8.64
36.02800163,4.03
-54.23583875,0.73
40.05864743,9.24
86.94309962,45.95
-52.96522355,2.11
-37.29168414,17.42
-45.50619506,9.65
60.99732157,19.21
42.38271656,6.66
43.26718131,1.44
38.7673249,0.9384
63.10403758,21.46
-29.2175102,26.31
45.90419192,3.86
42.96084125,1.12
65.23076305,23.36
1.441907517,26.68
47.84230856,6.92
8.302663876,63.96
-45.03570952,9.79
-4.928274928,48.63
134.1489445,92.42
-36.97912918,17.7
-39.714192,14.98
-51.72213284,3.3
-52.96116474,2.01
50.13727219,8.26
62.56938718,20.6
-27.43191351,27.66
52.14018118,10.47
55.57705809,14.16
43.66573498,1.76
161.8872019,120.98
-42.3742053,12.15
62.57633488,87
-44.72237175,10.41
12.53638687,4.25
0.07483341,55.82
15.27767693,69.54
53.56308033,11.93
144.6383582,117.72
137.6283855,99.62
-21.23339912,32.58
151.0934635,107.95
20.44475662,0.99
70.79826991,28.77
-16.60558637,8.23
38.47489871,0.1638
-44.75609006,9.72
55.91062504,13.15
1104.272738,1074.98
-20.19729719,5.04
62.75966967,21.24
71.45982768,29.55
41.73461331,1.66
0.595550642,56.7
-53.7411912,1.19
42.38611638,25.87
-46.69650498,8.24
43.21371332,4.28
-47.85793018,7.04
59.60820557,17.99
42.04333652,4.6866
60.19175294,18.42
219.0857482,200.7
-46.65468038,8.59
94.17183891,146
42.08626295,0.335
44.1645571,2.25
125.6277027,84.66
43.85582095,2.81
-41.94954525,12.46
137.0654275,93.39
12.37955928,70
76.45074186,34.79
48.61017908,40.29
-53.96220148,0.9
53.46382199,25.77
62.6642122,20.08
41.62564799,2.04
101.390609,83.39
131.6238602,90.45
37.57473694,0.5176
23.84693558,49.49
88.5312414,58.1
132.4155099,97.69
75.55804379,33.97
60.13652983,84.4
