0,1
2.997498284916396,3.46
11.893475696568666,12.21
2.256766214829183,2.5727
16.894415829138488,17.66
5.78564121007871,6.11
63.45742822397307,63.36
32.71692059104784,33.89
2.2105960085642744,2.62
2.114703322206855,2.58
36.16452525145587,36.65
28.863266240906864,28.75
6.2970595604283215,6.49
3.4134176833125514,3.74
26.232510547912685,27.19
69.06199859992907,68.82
23.57530942736317,23.72
3.470726889798253,3.85
10.116424455187294,8.89
4.814870936616956,5.24
150.45900848342808,148.98
3.0726539111590867,3.31
59.763315113704515,58.5
9.147504078492734,9.63
14.629464149402269,15.14
4.991403954679198,5.21
20.95768487791174,21.53
25.02733661668968,25.23
26.607452530887432,26.87
16.39552107224104,15.79
13.443653756911646,13.97
1.5611871478382162,1.86
5.55508224952286,5.62
41.60826635385661,42.9
36.67794808391933,37.35
65.58142298455549,66.26
527.277948331054,529.95
35.127793887834706,36.02
49.848341961619056,50.68
5.178309942910167,5.55
16.813279044553436,16.88
11.182967214603202,11.54
11.153194021988446,11.14
14.461225815300061,15.01
10.893467814689119,11.35
7.0468504072302105,7.2
0.6186333058583635,0.95
3.6239856260419763,3.96
0.5624758428878803,0.95
0.8781869094502586,1.19
2.5129055927304553,2.93
40.00504955877314,39.65
0.17300113809477602,0.51
34.55138386964272,35.54
14.676754320996805,14.85
12.414074828421093,13.29
26.06097584403954,26.13
31.564161171802944,32.22
3.7552660493929535,4.17
38.21322494373348,38.83
0.840674140749373,1.12
36.77357415746711,37.71
55.25530872130597,56.84
12.622201337765429,12.6
547.0226024908094,545.21
12.210141839453062,12.58
22.78304297361035,22.86
8.019208332491278,7.88
416.97635070098727,409.54
19.765620118594253,19.76
8.776393074424101,8.42
41.842717005265946,42.99
41.30685860888758,40.66
116.23072402050958,118.06
87.72566416781939,89.19
-0.15486823846185177,0.21
0.07727986379096524,0.4
58.604195454594674,57.81
0.06601799408150316,0.43
12.031648003435206,11.99
35.639652450469505,34.39
1.8906909314159805,2.16
86.37266447149696,86.29
8.980319344439833,9.39
49.29748533591117,49.95
52.35067189093214,51.37
16.232116714846114,16.79
630.4293805294926,615.02
10.221164970720022,10.82
9.139875966491628,9.4
11.00635578074994,10.49
70.60541300101394,71.1
13.937562728489924,14.34
3.1678426266187163,3.26
4.5620171127609614,4.91
0.5280657786374805,0.9
2.8222673213107927,3.0
13.181208072451248,13.62
526.3111720100013,535.94
53.93253399045037,54.19
46.21072792982548,45.87
87.24611170040333,87.37
58.14540342318927,56.96
45.508284054735604,45.09
63.95382797047802,64.0
4.333156620063191,4.64
-0.0747683500943706,0.3
10.95046995760447,11.38
59.70570864858388,60.96
2.114848511851352,2.24
21.189653650194998,21.03
1.420411096867513,1.69
4.991067090221222,5.31
62.58706285760349,62.81
107.12169847913657,109.64
9.342449950172478,9.87
85.34417602442694,86.13
140.3840028710832,142.2
2.306451943696831,2.63
39.824936811666774,40.14
29.662380786021508,29.92
13.609687710920472,14.39
